filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
video_042.mp4,Video/video_042.mp4,Video,mp4,video/mp4,15661730,15294.66,14.94,1920.0,1036.0,29.99,23.98,,,,,,,,,
SFF6OU2N7INH3UGAKC4QLCTJU2VZK7WM.pdf,Pdf/SFF6OU2N7INH3UGAKC4QLCTJU2VZK7WM.pdf,Document,pdf,application/pdf,77351,75.54,0.07,,,,,,,,3.0,7735.0,,,,
XTYOD5JGKSMJAATU6RT4WK3LPOYBGYJY.pdf,Pdf/XTYOD5JGKSMJAATU6RT4WK3LPOYBGYJY.pdf,Document,pdf,application/pdf,136528,133.33,0.13,,,,,,,,7.0,13652.0,,,,
162.wav,audio/162.wav,Audio,wav,audio/wav,695852,679.54,0.66,,,3.94,,pcm_s16le,44100.0,2.0,,,,,,
112312279.py,code/1484/D/112312279.py,Code,py,text/x-python,999,0.98,0.0,,,,,,,,,,42.0,957.0,0.0,9.0
video_098.mp4,Video/video_098.mp4,Video,mp4,video/mp4,862,0.84,0.0,,,30.0,,,,,,,,,,
YFPURNDOL6TDJBBMD6FIMGPZ64OBYAQ6.pdf,Pdf/YFPURNDOL6TDJBBMD6FIMGPZ64OBYAQ6.pdf,Document,pdf,application/pdf,76885800,75083.79,73.32,,,,,,,,1.0,50000.0,,,,
MCE7YVRKTXPMRN7DYB25B22RCFFLLHOE.pdf,Pdf/MCE7YVRKTXPMRN7DYB25B22RCFFLLHOE.pdf,Document,pdf,application/pdf,38346,37.45,0.04,,,,,,,,1.0,3834.0,,,,
102.wav,audio/102.wav,Audio,wav,audio/wav,373292,364.54,0.36,,,2.12,,pcm_s16le,44100.0,2.0,,,,,,
161523342.py,code/1526/A/161523342.py,Code,py,text/x-python,264,0.26,0.0,,,,,,,,,,25.0,252.0,0.0,12.0
161372891.cpp,code/1450/C2/161372891.cpp,Code,cpp,text/x-c++,2703,2.64,0.0,,,,,,,,,,171.0,2592.0,2.0,85.0
4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.doc,Doc/Doc/4JVIYSW2MHWPE5BXGXLAXTNMHGHJFPUP.doc,Document,doc,application/msword,646731,631.57,0.62,,,,,,,,,646731.0,,,,
191070588.cpp,code/191070588.cpp,Code,cpp,text/x-c++,1267,1.24,0.0,,,,,,,,,,99.0,1218.0,9.0,59.0
160018592.py,code/1505/C/160018592.py,Code,py,text/x-python,2165,2.11,0.0,,,,,,,,,,129.0,2101.0,0.0,69.0
YCENQ63SSTK57JODMEMYLIL2VE73QSQH.docx,Docx/Docx/YCENQ63SSTK57JODMEMYLIL2VE73QSQH.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2827320,2761.05,2.7,,,,,,,,,2827320.0,,,,
167722407.cpp,code/1487/D/167722407.cpp,Code,cpp,text/x-c++,771,0.75,0.0,,,,,,,,,,75.0,734.0,10.0,38.0
163178872.py,code/1492/C/163178872.py,Code,py,text/x-python,662,0.65,0.0,,,,,,,,,,76.0,624.0,1.0,45.0
TMS7M2BLG2KPWG6X7X4M6HM6C6EOLKHA.pdf,Pdf/TMS7M2BLG2KPWG6X7X4M6HM6C6EOLKHA.pdf,Document,pdf,application/pdf,4590,4.48,0.0,,,,,,,,2.0,459.0,,,,
173640968.py,code/173640968.py,Code,py,text/x-python,1316,1.29,0.0,,,,,,,,,,106.0,1263.0,1.0,65.0
GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.doc,Doc/Doc/GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.doc,Document,doc,application/msword,3259639,3183.24,3.11,,,,,,,,,3259639.0,,,,
122783546.py,code/1544/A/122783546.py,Code,py,text/x-python,259,0.25,0.0,,,,,,,,,,29.0,245.0,0.0,18.0
LAL27T7CADLHBSTG3MN4LEQI5CT7CLHU.doc,Doc/Doc/LAL27T7CADLHBSTG3MN4LEQI5CT7CLHU.doc,Document,doc,application/msword,313831,306.48,0.3,,,,,,,,,313831.0,,,,
287.wav,audio/287.wav,Audio,wav,audio/wav,1198138,1170.06,1.14,,,1.7,,pcm_f64le,44100.0,2.0,,,,,,
Screenshot (722).png,images/Screenshot (722).png,Image,png,image/png,147985,144.52,0.14,1920.0,1080.0,,,,,,,,,,,
167.wav,audio/167.wav,Audio,wav,audio/wav,2285626,2232.06,2.18,,,3.24,,pcm_f64le,44100.0,2.0,,,,,,
193701319.cpp,code/193701319.cpp,Code,cpp,text/x-c++,1090,1.06,0.0,,,,,,,,,,90.0,1017.0,16.0,49.0
GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.pdf,Pdf/GOCYUTJWJZBXHIUSFYG3LVX5SG6HPEVV.pdf,Document,pdf,application/pdf,392902,383.69,0.37,,,,,,,,1.0,39290.0,,,,
TBSL3JP4OKORY5OXRTTF7MJE64PSQOO6.pdf,Pdf/TBSL3JP4OKORY5OXRTTF7MJE64PSQOO6.pdf,Document,pdf,application/pdf,242738,237.05,0.23,,,,,,,,3.0,24273.0,,,,
166500251.cpp,code/1503/A/166500251.cpp,Code,cpp,text/x-c++,3617,3.53,0.0,,,,,,,,,,349.0,3443.0,6.0,192.0
Screenshot (460).png,images/Screenshot (460).png,Image,png,image/png,242831,237.14,0.23,1920.0,1080.0,,,,,,,,,,,
video_078.mp4,Video/video_078.mp4,Video,mp4,video/mp4,15384480,15023.91,14.67,1920.0,1036.0,29.99,23.98,,,,,,,,,
6RZXET5EGN7QMGM5PROIXJI447YTCETZ.pdf,Pdf/6RZXET5EGN7QMGM5PROIXJI447YTCETZ.pdf,Document,pdf,application/pdf,69637,68.0,0.07,,,,,,,,2.0,6963.0,,,,
fsi-2016.docx,Docx/Docx/fsi-2016.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,43576,42.55,0.04,,,,,,,,,43576.0,,,,
Screenshot (503).png,images/Screenshot (503).png,Image,png,image/png,182871,178.58,0.17,1920.0,1080.0,,,,,,,,,,,
OARISNKXLKQMHUOI5CJP52OYQJ2AARZR.doc,Doc/Doc/OARISNKXLKQMHUOI5CJP52OYQJ2AARZR.doc,Document,doc,application/msword,62529,61.06,0.06,,,,,,,,,62529.0,,,,
12.wav,audio/12.wav,Audio,wav,audio/wav,520748,508.54,0.5,,,2.95,,pcm_s16le,44100.0,2.0,,,,,,
D2QRZ66KOQHV23ZCW3XLS27YON4ATGCT.pdf,Pdf/D2QRZ66KOQHV23ZCW3XLS27YON4ATGCT.pdf,Document,pdf,application/pdf,213438,208.44,0.2,,,,,,,,1.0,21343.0,,,,
149.wav,audio/149.wav,Audio,wav,audio/wav,1677370,1638.06,1.6,,,2.38,,pcm_f64le,44100.0,2.0,,,,,,
video_009.mp4,Video/video_009.mp4,Video,mp4,video/mp4,3413346,3333.35,3.26,1920.0,1036.0,30.41,23.98,,,,,,,,,
SWXZRJNZF6T5KP5U5WKDXL45TU34G632.pdf,Pdf/SWXZRJNZF6T5KP5U5WKDXL45TU34G632.pdf,Document,pdf,application/pdf,318505,311.04,0.3,,,,,,,,4.0,31850.0,,,,
94753382.py,code/1422/E/94753382.py,Code,py,text/x-python,2434,2.38,0.0,,,,,,,,,,79.0,2355.0,2.0,11.0
HCHQUVOOEBJYJX23WCEMGGC2WVXF2F3G.docx,Docx/Docx/HCHQUVOOEBJYJX23WCEMGGC2WVXF2F3G.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,101688,99.3,0.1,,,,,,,,,101688.0,,,,
video_027.mp4,Video/video_027.mp4,Video,mp4,video/mp4,24055420,23491.62,22.94,1920.0,1036.0,30.03,23.98,,,,,,,,,
Screenshot (601).png,images/Screenshot (601).png,Image,png,image/png,271129,264.77,0.26,1920.0,1080.0,,,,,,,,,,,
KMUKXIW52KNJ3JJJ2LO5QOW2G6FTJ45W.pdf,Pdf/KMUKXIW52KNJ3JJJ2LO5QOW2G6FTJ45W.pdf,Document,pdf,application/pdf,115121,112.42,0.11,,,,,,,,1.0,11512.0,,,,
167729185.cpp,code/1469/A/167729185.cpp,Code,cpp,text/x-c++,892,0.87,0.0,,,,,,,,,,66.0,859.0,4.0,39.0
91.wav,audio/91.wav,Audio,wav,audio/wav,396332,387.04,0.38,,,2.25,,pcm_s16le,44100.0,2.0,,,,,,
166455747.py,code/1487/A/166455747.py,Code,py,text/x-python,2359,2.3,0.0,,,,,,,,,,129.0,2295.0,4.0,68.0
O5D34KMZVR5GAJPGEGG4LGZ547SRHJJC.pdf,Pdf/O5D34KMZVR5GAJPGEGG4LGZ547SRHJJC.pdf,Document,pdf,application/pdf,23301,22.75,0.02,,,,,,,,1.0,2330.0,,,,
Screenshot (480).png,images/Screenshot (480).png,Image,png,image/png,137416,134.2,0.13,1920.0,1080.0,,,,,,,,,,,
292.wav,audio/292.wav,Audio,wav,audio/wav,433196,423.04,0.41,,,2.46,,pcm_s16le,44100.0,2.0,,,,,,
video_068.mp4,Video/video_068.mp4,Video,mp4,video/mp4,20713822,20228.34,19.75,1920.0,1036.0,30.03,23.98,,,,,,,,,
WCILDJ3BDTTDKHJ3HGRQD2SF45E55AXN.pdf,Pdf/WCILDJ3BDTTDKHJ3HGRQD2SF45E55AXN.pdf,Document,pdf,application/pdf,1048243,1023.67,1.0,,,,,,,,1.0,50000.0,,,,
4J72NV3NRCPTITE2IIE2CG2NMBSSLM67.pdf,Pdf/4J72NV3NRCPTITE2IIE2CG2NMBSSLM67.pdf,Document,pdf,application/pdf,156420,152.75,0.15,,,,,,,,1.0,15642.0,,,,
D3UTL7WXYMB5VHKSTM53DZCP5NDOK2J5.pdf,Pdf/D3UTL7WXYMB5VHKSTM53DZCP5NDOK2J5.pdf,Document,pdf,application/pdf,57766,56.41,0.06,,,,,,,,3.0,5776.0,,,,
Screenshot (717).png,images/Screenshot (717).png,Image,png,image/png,250208,244.34,0.24,1920.0,1080.0,,,,,,,,,,,
166449997.java,code/1519/D/166449997.java,Code,java,text/x-java-source,1805,1.76,0.0,,,,,,,,,,100.0,1755.0,0.0,52.0
117.wav,audio/117.wav,Audio,wav,audio/wav,479276,468.04,0.46,,,2.72,,pcm_s16le,44100.0,2.0,,,,,,
261.wav,audio/261.wav,Audio,wav,audio/wav,382508,373.54,0.36,,,2.17,,pcm_s16le,44100.0,2.0,,,,,,
video_034.mp4,Video/video_034.mp4,Video,mp4,video/mp4,14692894,14348.53,14.01,1920.0,1036.0,30.03,23.98,,,,,,,,,
video_087.mp4,Video/video_087.mp4,Video,mp4,video/mp4,14379226,14042.21,13.71,1920.0,1036.0,29.99,23.98,,,,,,,,,
190178378.cpp,code/190178378.cpp,Code,cpp,text/x-c++,2171,2.12,0.0,,,,,,,,,,184.0,2079.0,8.0,99.0
339.wav,audio/339.wav,Audio,wav,audio/wav,308780,301.54,0.29,,,1.75,,pcm_s16le,44100.0,2.0,,,,,,
161604085.py,code/1506/E/161604085.py,Code,py,text/x-python,1142,1.12,0.0,,,,,,,,,,133.0,1076.0,8.0,72.0
video_100.mp4,Video/video_100.mp4,Video,mp4,video/mp4,862,0.84,0.0,,,29.98,,,,,,,,,,
166222047.cpp,code/166222047.cpp,Code,cpp,text/x-c++,1958,1.91,0.0,,,,,,,,,,216.0,1850.0,21.0,126.0
137401359.java,code/1468/C/137401359.java,Code,java,text/x-java-source,2641,2.58,0.0,,,,,,,,,,252.0,2515.0,2.0,149.0
2UD7BSKC7GT3V7I6DK5NH5TFKJ6F3EXL.pdf,Pdf/2UD7BSKC7GT3V7I6DK5NH5TFKJ6F3EXL.pdf,Document,pdf,application/pdf,179189,174.99,0.17,,,,,,,,1.0,17918.0,,,,
327.wav,audio/327.wav,Audio,wav,audio/wav,571436,558.04,0.54,,,3.24,,pcm_s16le,44100.0,2.0,,,,,,
fsi-2021.doc,Doc/Doc/fsi-2021.doc,Document,doc,application/msword,43840,42.81,0.04,,,,,,,,,43840.0,,,,
Screenshot (488).png,images/Screenshot (488).png,Image,png,image/png,803309,784.48,0.77,1920.0,1080.0,,,,,,,,,,,
194191156.cpp,code/194191156.cpp,Code,cpp,text/x-c++,424,0.41,0.0,,,,,,,,,,57.0,396.0,3.0,34.0
164686515.py,code/1486/C1/164686515.py,Code,py,text/x-python,1391,1.36,0.0,,,,,,,,,,127.0,1328.0,2.0,77.0
172468964.py,code/172468964.py,Code,py,text/x-python,956,0.93,0.0,,,,,,,,,,82.0,915.0,0.0,52.0
Screenshot (521).png,images/Screenshot (521).png,Image,png,image/png,150962,147.42,0.14,1920.0,1080.0,,,,,,,,,,,
167339707.cpp,code/1538/C/167339707.cpp,Code,cpp,text/x-c++,2230,2.18,0.0,,,,,,,,,,89.0,2141.0,26.0,11.0
Screenshot (466).png,images/Screenshot (466).png,Image,png,image/png,674427,658.62,0.64,1920.0,1080.0,,,,,,,,,,,
297.wav,audio/297.wav,Audio,wav,audio/wav,423980,414.04,0.4,,,2.4,,pcm_s16le,44100.0,2.0,,,,,,
116.wav,audio/116.wav,Audio,wav,audio/wav,1916986,1872.06,1.83,,,2.72,,pcm_f64le,44100.0,2.0,,,,,,
160694668.cpp,code/1536/D/160694668.cpp,Code,cpp,text/x-c++,773,0.75,0.0,,,,,,,,,,119.0,714.0,2.0,79.0
Screenshot (694).png,images/Screenshot (694).png,Image,png,image/png,116618,113.88,0.11,1920.0,1080.0,,,,,,,,,,,
7IYBO6EFOFMF4ETCCIZYJEGPTBQY3EE5.pdf,Pdf/7IYBO6EFOFMF4ETCCIZYJEGPTBQY3EE5.pdf,Document,pdf,application/pdf,36944,36.08,0.04,,,,,,,,1.0,3694.0,,,,
165699709.py,code/1476/B/165699709.py,Code,py,text/x-python,1242,1.21,0.0,,,,,,,,,,81.0,1202.0,5.0,42.0
193711022.py,code/193711022.py,Code,py,text/x-python,14078,13.75,0.01,,,,,,,,,,867.0,13645.0,26.0,497.0
166804017.py,code/1525/A/166804017.py,Code,py,text/x-python,93,0.09,0.0,,,,,,,,,,5.0,91.0,0.0,2.0
video_066.mp4,Video/video_066.mp4,Video,mp4,video/mp4,16070583,15693.93,15.33,1920.0,1036.0,30.03,23.98,,,,,,,,,
166056929.cpp,code/1501/D/166056929.cpp,Code,cpp,text/x-c++,2227,2.17,0.0,,,,,,,,,,183.0,2078.0,14.0,99.0
DTUUL6SJCKWTMKUHW4EBFNTNIZCMIM2H.doc,Doc/Doc/DTUUL6SJCKWTMKUHW4EBFNTNIZCMIM2H.doc,Document,doc,application/msword,55918,54.61,0.05,,,,,,,,,55918.0,,,,
PHK242FKQAITIVOOF6EBPHOM52QEYIKJ.pdf,Pdf/PHK242FKQAITIVOOF6EBPHOM52QEYIKJ.pdf,Document,pdf,application/pdf,9418,9.2,0.01,,,,,,,,1.0,941.0,,,,
63.wav,audio/63.wav,Audio,wav,audio/wav,543788,531.04,0.52,,,3.08,,pcm_s16le,44100.0,2.0,,,,,,
133.wav,audio/133.wav,Audio,wav,audio/wav,456236,445.54,0.44,,,2.59,,pcm_s16le,44100.0,2.0,,,,,,
VGYROI7GPRFUEH3N7Q6KKH6AVQRI2NYK.docx,Docx/Docx/VGYROI7GPRFUEH3N7Q6KKH6AVQRI2NYK.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,44554,43.51,0.04,,,,,,,,,44554.0,,,,
190077660.cpp,code/190077660.cpp,Code,cpp,text/x-c++,1548,1.51,0.0,,,,,,,,,,121.0,1488.0,4.0,61.0
69.wav,audio/69.wav,Audio,wav,audio/wav,493100,481.54,0.47,,,2.8,,pcm_s16le,44100.0,2.0,,,,,,
151.wav,audio/151.wav,Audio,wav,audio/wav,437804,427.54,0.42,,,2.48,,pcm_s16le,44100.0,2.0,,,,,,
JOANY6YW3IYN75OYEU7X3JEXQQAJPEUP.pdf,Pdf/JOANY6YW3IYN75OYEU7X3JEXQQAJPEUP.pdf,Document,pdf,application/pdf,45559,44.49,0.04,,,,,,,,3.0,4555.0,,,,
193007410.py,code/193007410.py,Code,py,text/x-python,3230,3.15,0.0,,,,,,,,,,221.0,3120.0,6.0,125.0
Screenshot (459).png,images/Screenshot (459).png,Image,png,image/png,173161,169.1,0.17,1920.0,1080.0,,,,,,,,,,,
169328666.java,code/169328666.java,Code,java,text/x-java-source,6308,6.16,0.01,,,,,,,,,,461.0,6074.0,8.0,240.0
188629943.py,code/188629943.py,Code,py,text/x-python,98,0.1,0.0,,,,,,,,,,5.0,96.0,0.0,2.0
DEAHZFTA4CQDFDYMRX2NPJCKEHYPIK2Z.pdf,Pdf/DEAHZFTA4CQDFDYMRX2NPJCKEHYPIK2Z.pdf,Document,pdf,application/pdf,36777668,35915.69,35.07,,,,,,,,1.0,50000.0,,,,
117273508.java,code/1528/D/117273508.java,Code,java,text/x-java-source,2834,2.77,0.0,,,,,,,,,,111.0,2723.0,6.0,12.0
5WZLEVFSNHYXSOEJSBBALIZP2REQ5BWL.pdf,Pdf/5WZLEVFSNHYXSOEJSBBALIZP2REQ5BWL.pdf,Document,pdf,application/pdf,80966,79.07,0.08,,,,,,,,3.0,8096.0,,,,
154188397.py,code/1451/B/154188397.py,Code,py,text/x-python,301,0.29,0.0,,,,,,,,,,25.0,289.0,0.0,12.0
166722054.py,code/1541/B/166722054.py,Code,py,text/x-python,805,0.79,0.0,,,,,,,,,,53.0,779.0,17.0,26.0
161517405.cpp,code/1409/F/161517405.cpp,Code,cpp,text/x-c++,2193,2.14,0.0,,,,,,,,,,132.0,2127.0,14.0,67.0
166001692.cpp,code/166001692.cpp,Code,cpp,text/x-c++,1224,1.2,0.0,,,,,,,,,,99.0,1175.0,10.0,49.0
POX3CR2EUHMC7IPGDNEHNTQOAV2ZQLHR.pdf,Pdf/POX3CR2EUHMC7IPGDNEHNTQOAV2ZQLHR.pdf,Document,pdf,application/pdf,18496,18.06,0.02,,,,,,,,1.0,1849.0,,,,
30.wav,audio/30.wav,Audio,wav,audio/wav,405548,396.04,0.39,,,2.3,,pcm_s16le,44100.0,2.0,,,,,,
video_063.mp4,Video/video_063.mp4,Video,mp4,video/mp4,18446431,18014.09,17.59,1920.0,1036.0,30.03,23.98,,,,,,,,,
160479315.java,code/160479315.java,Code,java,text/x-java-source,3564,3.48,0.0,,,,,,,,,,270.0,3429.0,3.0,165.0
SE6VNMZC7SS4KLSVUOXM3QR4FK2WJHWZ.pdf,Pdf/SE6VNMZC7SS4KLSVUOXM3QR4FK2WJHWZ.pdf,Document,pdf,application/pdf,102007,99.62,0.1,,,,,,,,16.0,10200.0,,,,
190717471.cpp,code/190717471.cpp,Code,cpp,text/x-c++,2774,2.71,0.0,,,,,,,,,,272.0,2638.0,2.0,152.0
YIP65EJXPWIYWFTBYZWYMPFEVV43FAV3.pdf,Pdf/YIP65EJXPWIYWFTBYZWYMPFEVV43FAV3.pdf,Document,pdf,application/pdf,7526,7.35,0.01,,,,,,,,1.0,752.0,,,,
video_020.mp4,Video/video_020.mp4,Video,mp4,video/mp4,26517000,25895.51,25.29,1920.0,1036.0,30.03,23.98,,,,,,,,,
29.wav,audio/29.wav,Audio,wav,audio/wav,1622074,1584.06,1.55,,,2.3,,pcm_f64le,44100.0,2.0,,,,,,
94779273.py,code/1424/B/94779273.py,Code,py,text/x-python,359,0.35,0.0,,,,,,,,,,45.0,337.0,0.0,29.0
Screenshot (501).png,images/Screenshot (501).png,Image,png,image/png,206238,201.4,0.2,1920.0,1080.0,,,,,,,,,,,
167144642.java,code/1520/B/167144642.java,Code,java,text/x-java-source,1558,1.52,0.0,,,,,,,,,,137.0,1490.0,0.0,81.0
153550312.cpp,code/1476/E/153550312.cpp,Code,cpp,text/x-c++,2713,2.65,0.0,,,,,,,,,,265.0,2581.0,18.0,140.0
232.wav,audio/232.wav,Audio,wav,audio/wav,663596,648.04,0.63,,,3.76,,pcm_s16le,44100.0,2.0,,,,,,
Screenshot (734).png,images/Screenshot (734).png,Image,png,image/png,752485,734.85,0.72,1920.0,1080.0,,,,,,,,,,,
139933791.java,code/1486/E/139933791.java,Code,java,text/x-java-source,12082,11.8,0.01,,,,,,,,,,595.0,11487.0,34.0,126.0
160780860.java,code/1497/C2/160780860.java,Code,java,text/x-java-source,7929,7.74,0.01,,,,,,,,,,679.0,7590.0,17.0,393.0
17.wav,audio/17.wav,Audio,wav,audio/wav,1953850,1908.06,1.86,,,2.77,,pcm_f64le,44100.0,2.0,,,,,,
289.wav,audio/289.wav,Audio,wav,audio/wav,474668,463.54,0.45,,,2.69,,pcm_s16le,44100.0,2.0,,,,,,
FXDCZKVBXPOBKON5ZHKWU6WCDH5BEDYV.docx,Docx/Docx/FXDCZKVBXPOBKON5ZHKWU6WCDH5BEDYV.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,38104,37.21,0.04,,,,,,,,,38104.0,,,,
167743248.cpp,code/1462/C/167743248.cpp,Code,cpp,text/x-c++,2580,2.52,0.0,,,,,,,,,,211.0,2475.0,64.0,113.0
39.wav,audio/39.wav,Audio,wav,audio/wav,658988,643.54,0.63,,,3.74,,pcm_s16le,44100.0,2.0,,,,,,
161943224.cpp,code/1457/B/161943224.cpp,Code,cpp,text/x-c++,947,0.92,0.0,,,,,,,,,,82.0,906.0,3.0,43.0
154194553.java,code/1512/G/154194553.java,Code,java,text/x-java-source,7124,6.96,0.01,,,,,,,,,,553.0,6848.0,47.0,324.0
106.wav,audio/106.wav,Audio,wav,audio/wav,497708,486.04,0.47,,,2.82,,pcm_s16le,44100.0,2.0,,,,,,
162326244.java,code/162326244.java,Code,java,text/x-java-source,4499,4.39,0.0,,,,,,,,,,348.0,4325.0,3.0,211.0
167340391.cpp,code/1519/A/167340391.cpp,Code,cpp,text/x-c++,276,0.27,0.0,,,,,,,,,,30.0,261.0,2.0,15.0
190311428.cpp,code/190311428.cpp,Code,cpp,text/x-c++,754,0.74,0.0,,,,,,,,,,81.0,714.0,11.0,42.0
Screenshot (442).png,images/Screenshot (442).png,Image,png,image/png,119946,117.13,0.11,1920.0,1080.0,,,,,,,,,,,
2FDPTMT2NZDE6RIJSZZXGBMD7LYL7YHV.doc,Doc/Doc/2FDPTMT2NZDE6RIJSZZXGBMD7LYL7YHV.doc,Document,doc,application/msword,17055206,16655.47,16.27,,,,,,,,,17055206.0,,,,
video_003.mp4,Video/video_003.mp4,Video,mp4,video/mp4,30798824,30076.98,29.37,1920.0,1036.0,29.99,23.98,,,,,,,,,
156420497.java,code/1509/A/156420497.java,Code,java,text/x-java-source,2343,2.29,0.0,,,,,,,,,,185.0,2251.0,0.0,110.0
YPNQXE4XMRDK6YTLK3B44PDTF4TYHBNY.pdf,Pdf/YPNQXE4XMRDK6YTLK3B44PDTF4TYHBNY.pdf,Document,pdf,application/pdf,207736,202.87,0.2,,,,,,,,1.0,20773.0,,,,
165805656.py,code/1455/C/165805656.py,Code,py,text/x-python,184,0.18,0.0,,,,,,,,,,23.0,173.0,0.0,16.0
4ANUUHOJ7LTWU4PYON2VXJMPPUGDYWPD.pdf,Pdf/4ANUUHOJ7LTWU4PYON2VXJMPPUGDYWPD.pdf,Document,pdf,application/pdf,40656,39.7,0.04,,,,,,,,1.0,4065.0,,,,
Z42OE7PSGVKK54B3J2LWZ4THMYJIJHGJ.doc,Doc/Doc/Z42OE7PSGVKK54B3J2LWZ4THMYJIJHGJ.doc,Document,doc,application/msword,41797,40.82,0.04,,,,,,,,,41797.0,,,,
167361528.py,code/1520/A/167361528.py,Code,py,text/x-python,672,0.66,0.0,,,,,,,,,,59.0,643.0,0.0,29.0
4JIOYSGO26FIUJU47G4MCVYSZUGX7EAE.doc,Doc/Doc/4JIOYSGO26FIUJU47G4MCVYSZUGX7EAE.doc,Document,doc,application/msword,38913,38.0,0.04,,,,,,,,,38913.0,,,,
288.wav,audio/288.wav,Audio,wav,audio/wav,299564,292.54,0.29,,,1.7,,pcm_s16le,44100.0,2.0,,,,,,
Screenshot (462).png,images/Screenshot (462).png,Image,png,image/png,130727,127.66,0.12,1920.0,1080.0,,,,,,,,,,,
62385983da48ed17e440fb89bcf0e436630b8d6f.pdf,Pdf/62385983da48ed17e440fb89bcf0e436630b8d6f.pdf,Document,pdf,application/pdf,2083451,2034.62,1.99,,,,,,,,1.0,50000.0,,,,
167623929.cpp,code/1512/D/167623929.cpp,Code,cpp,text/x-c++,1150,1.12,0.0,,,,,,,,,,99.0,1101.0,2.0,52.0
167181928.cpp,code/1455/B/167181928.cpp,Code,cpp,text/x-c++,628,0.61,0.0,,,,,,,,,,84.0,586.0,1.0,51.0
Screenshot (698).png,images/Screenshot (698).png,Image,png,image/png,2566224,2506.08,2.45,1920.0,1080.0,,,,,,,,,,,
video_035.mp4,Video/video_035.mp4,Video,mp4,video/mp4,21814730,21303.45,20.8,1920.0,1036.0,30.03,23.98,,,,,,,,,
Screenshot (479).png,images/Screenshot (479).png,Image,png,image/png,695915,679.6,0.66,1920.0,1080.0,,,,,,,,,,,
107888293.java,code/1485/F/107888293.java,Code,java,text/x-java-source,1967,1.92,0.0,,,,,,,,,,124.0,1905.0,2.0,71.0
100406405.java,code/1453/E/100406405.java,Code,java,text/x-java-source,11113,10.85,0.01,,,,,,,,,,395.0,10916.0,12.0,211.0
283.wav,audio/283.wav,Audio,wav,audio/wav,350252,342.04,0.33,,,1.99,,pcm_s16le,44100.0,2.0,,,,,,
fsi-2022-download.docx,Docx/Docx/fsi-2022-download.docx,Document,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,57724,56.37,0.06,,,,,,,,,57724.0,,,,
video_061.mp4,Video/video_061.mp4,Video,mp4,video/mp4,19564413,19105.87,18.66,1920.0,1036.0,30.03,23.98,,,,,,,,,
124501558.py,code/1422/C/124501558.py,Code,py,text/x-python,441,0.43,0.0,,,,,,,,,,45.0,419.0,0.0,22.0
7MHCNBM2ZR4PD2BSWVFLG77BRN3HS3AD.pdf,Pdf/7MHCNBM2ZR4PD2BSWVFLG77BRN3HS3AD.pdf,Document,pdf,application/pdf,241463,235.8,0.23,,,,,,,,2.0,24146.0,,,,
Screenshot (453).png,images/Screenshot (453).png,Image,png,image/png,248769,242.94,0.24,1920.0,1080.0,,,,,,,,,,,
333.wav,audio/333.wav,Audio,wav,audio/wav,410156,400.54,0.39,,,2.32,,pcm_s16le,44100.0,2.0,,,,,,
167628082.cpp,code/1462/A/167628082.cpp,Code,cpp,text/x-c++,744,0.73,0.0,,,,,,,,,,57.0,716.0,4.0,28.0
162352485.py,code/162352485.py,Code,py,text/x-python,1620,1.58,0.0,,,,,,,,,,85.0,1578.0,1.0,46.0
32PQ6TLRU26TDGA4NLYBMYEHYGX3X7US.pdf,Pdf/32PQ6TLRU26TDGA4NLYBMYEHYGX3X7US.pdf,Document,pdf,application/pdf,20649,20.17,0.02,,,,,,,,2.0,2064.0,,,,
280.wav,audio/280.wav,Audio,wav,audio/wav,437804,427.54,0.42,,,2.48,,pcm_s16le,44100.0,2.0,,,,,,
JURJWHBJYQUR24R3TCPBVLLOFDBTQK5S.pdf,Pdf/JURJWHBJYQUR24R3TCPBVLLOFDBTQK5S.pdf,Document,pdf,application/pdf,65592,64.05,0.06,,,,,,,,1.0,6559.0,,,,
video_088.mp4,Video/video_088.mp4,Video,mp4,video/mp4,32129080,31376.05,30.64,1920.0,1036.0,29.99,23.98,,,,,,,,,
349.wav,audio/349.wav,Audio,wav,audio/wav,354860,346.54,0.34,,,2.01,,pcm_s16le,44100.0,2.0,,,,,,
YVUWMOMVE6IHAXQQF2GCM3YB373ESZG2.pdf,Pdf/YVUWMOMVE6IHAXQQF2GCM3YB373ESZG2.pdf,Document,pdf,application/pdf,6241,6.09,0.01,,,,,,,,6.0,624.0,,,,
