filename,relative_path,category,extension,mime_type,file_size_bytes,file_size_kb,file_size_mb,width,height,duration_seconds,fps,codec,sample_rate,channels,page_count,text_length,line_count,character_count,comment_line_count,blank_line_count
155186309.cpp,code/1498/D/155186309.cpp,Code,cpp,text/x-c++,1942,1.9,0.0,,,,,,,,,,128,1878,23,72
156790735.cpp,code/1498/D/156790735.cpp,Code,cpp,text/x-c++,3142,3.07,0.0,,,,,,,,,,324,2980,50,214
158361415.cpp,code/1498/D/158361415.cpp,Code,cpp,text/x-c++,4837,4.72,0.0,,,,,,,,,,304,4685,38,175
158548969.cpp,code/1498/D/158548969.cpp,Code,cpp,text/x-c++,1885,1.84,0.0,,,,,,,,,,137,1817,21,74
158608131.cpp,code/1498/D/158608131.cpp,Code,cpp,text/x-c++,1767,1.73,0.0,,,,,,,,,,137,1699,14,72
158857083.java,code/1498/D/158857083.java,Code,java,text/x-java-source,7121,6.95,0.01,,,,,,,,,,584,6829,23,337
158937222.cpp,code/1498/D/158937222.cpp,Code,cpp,text/x-c++,1119,1.09,0.0,,,,,,,,,,102,1068,5,54
158975044.cpp,code/1498/D/158975044.cpp,Code,cpp,text/x-c++,1832,1.79,0.0,,,,,,,,,,137,1764,14,68
159670662.cpp,code/1498/D/159670662.cpp,Code,cpp,text/x-c++,1977,1.93,0.0,,,,,,,,,,134,1910,11,73
160899013.py,code/1498/D/160899013.py,Code,py,text/x-python,921,0.9,0.0,,,,,,,,,,59,892,0,30
163054820.cpp,code/1498/D/163054820.cpp,Code,cpp,text/x-c++,1764,1.72,0.0,,,,,,,,,,126,1701,10,72
165506500.cpp,code/1498/D/165506500.cpp,Code,cpp,text/x-c++,1276,1.25,0.0,,,,,,,,,,89,1232,1,47
165890367.py,code/1498/D/165890367.py,Code,py,text/x-python,5051,4.93,0.0,,,,,,,,,,316,4893,60,169
165965633.cpp,code/1498/D/165965633.cpp,Code,cpp,text/x-c++,4307,4.21,0.0,,,,,,,,,,273,4171,29,152
167732628.py,code/1498/D/167732628.py,Code,py,text/x-python,958,0.94,0.0,,,,,,,,,,68,924,0,40
111390177.java,code/1498/E/111390177.java,Code,java,text/x-java-source,11087,10.83,0.01,,,,,,,,,,924,10625,3,515
111409494.java,code/1498/E/111409494.java,Code,java,text/x-java-source,1559,1.52,0.0,,,,,,,,,,93,1513,0,50
111416048.java,code/1498/E/111416048.java,Code,java,text/x-java-source,842,0.82,0.0,,,,,,,,,,35,807,0,2
111484822.java,code/1498/E/111484822.java,Code,java,text/x-java-source,7029,6.86,0.01,,,,,,,,,,438,6810,1,250
111485296.java,code/1498/E/111485296.java,Code,java,text/x-java-source,7037,6.87,0.01,,,,,,,,,,438,6818,1,250
111736684.py,code/1498/E/111736684.py,Code,py,text/x-python,231,0.23,0.0,,,,,,,,,,15,224,0,7
111785062.py,code/1498/E/111785062.py,Code,py,text/x-python,897,0.88,0.0,,,,,,,,,,88,853,0,58
112160294.py,code/1498/E/112160294.py,Code,py,text/x-python,650,0.63,0.0,,,,,,,,,,60,620,0,36
113086037.java,code/1498/E/113086037.java,Code,java,text/x-java-source,8293,8.1,0.01,,,,,,,,,,290,8004,28,43
113086430.java,code/1498/E/113086430.java,Code,java,text/x-java-source,7072,6.91,0.01,,,,,,,,,,265,6808,4,36
116525314.py,code/1498/E/116525314.py,Code,py,text/x-python,415,0.41,0.0,,,,,,,,,,25,403,0,12
116525384.py,code/1498/E/116525384.py,Code,py,text/x-python,2183,2.13,0.0,,,,,,,,,,133,2117,0,78
116525439.py,code/1498/E/116525439.py,Code,py,text/x-python,2253,2.2,0.0,,,,,,,,,,135,2186,0,79
116525857.py,code/1498/E/116525857.py,Code,py,text/x-python,2180,2.13,0.0,,,,,,,,,,127,2117,0,73
116526444.py,code/1498/E/116526444.py,Code,py,text/x-python,2209,2.16,0.0,,,,,,,,,,127,2146,0,73
124410454.py,code/1498/E/124410454.py,Code,py,text/x-python,489,0.48,0.0,,,,,,,,,,43,468,0,23
142910308.py,code/1498/E/142910308.py,Code,py,text/x-python,234,0.23,0.0,,,,,,,,,,16,226,0,8
145220367.java,code/1498/E/145220367.java,Code,java,text/x-java-source,7336,7.16,0.01,,,,,,,,,,529,7072,4,300
148249313.py,code/1498/E/148249313.py,Code,py,text/x-python,890,0.87,0.0,,,,,,,,,,76,814,0,47
153238682.py,code/1498/E/153238682.py,Code,py,text/x-python,828,0.81,0.0,,,,,,,,,,65,796,0,36
159159033.java,code/1498/E/159159033.java,Code,java,text/x-java-source,9355,9.14,0.01,,,,,,,,,,766,8972,37,436
160818867.py,code/1498/E/160818867.py,Code,py,text/x-python,4519,4.41,0.0,,,,,,,,,,164,4355,3,37
165897823.py,code/1498/E/165897823.py,Code,py,text/x-python,6115,5.97,0.01,,,,,,,,,,374,5928,110,197
111397778.java,code/1498/F/111397778.java,Code,java,text/x-java-source,14256,13.92,0.01,,,,,,,,,,1212,13650,7,681
111450833.py,code/1498/F/111450833.py,Code,py,text/x-python,1385,1.35,0.0,,,,,,,,,,129,1321,3,77
111794685.java,code/1498/F/111794685.java,Code,java,text/x-java-source,2717,2.65,0.0,,,,,,,,,,128,2589,0,16
127703646.py,code/1498/F/127703646.py,Code,py,text/x-python,1584,1.55,0.0,,,,,,,,,,188,1490,5,126
140175692.cpp,code/1498/F/140175692.cpp,Code,cpp,text/x-c++,2224,2.17,0.0,,,,,,,,,,199,2123,25,114
140963828.cpp,code/1498/F/140963828.cpp,Code,cpp,text/x-c++,1958,1.91,0.0,,,,,,,,,,83,1875,7,6
143957004.cpp,code/1498/F/143957004.cpp,Code,cpp,text/x-c++,2069,2.02,0.0,,,,,,,,,,172,1983,6,88
143957586.cpp,code/1498/F/143957586.cpp,Code,cpp,text/x-c++,2070,2.02,0.0,,,,,,,,,,172,1984,6,88
143957654.cpp,code/1498/F/143957654.cpp,Code,cpp,text/x-c++,1998,1.95,0.0,,,,,,,,,,166,1915,5,85
144397732.cpp,code/1498/F/144397732.cpp,Code,cpp,text/x-c++,3464,3.38,0.0,,,,,,,,,,296,3316,45,173
149037281.cpp,code/1498/F/149037281.cpp,Code,cpp,text/x-c++,2897,2.83,0.0,,,,,,,,,,193,2801,20,96
153401438.cpp,code/1498/F/153401438.cpp,Code,cpp,text/x-c++,1562,1.53,0.0,,,,,,,,,,152,1486,1,81
157271132.cpp,code/1498/F/157271132.cpp,Code,cpp,text/x-c++,2352,2.3,0.0,,,,,,,,,,191,2257,9,96
157523674.cpp,code/1498/F/157523674.cpp,Code,cpp,text/x-c++,1341,1.31,0.0,,,,,,,,,,127,1278,6,64
162747530.cpp,code/1498/F/162747530.cpp,Code,cpp,text/x-c++,2336,2.28,0.0,,,,,,,,,,235,2219,21,121
163197186.cpp,code/1498/F/163197186.cpp,Code,cpp,text/x-c++,1733,1.69,0.0,,,,,,,,,,177,1645,10,96
163393707.cpp,code/1498/F/163393707.cpp,Code,cpp,text/x-c++,2765,2.7,0.0,,,,,,,,,,106,2660,15,12
165523486.cpp,code/1498/F/165523486.cpp,Code,cpp,text/x-c++,1754,1.71,0.0,,,,,,,,,,127,1691,1,68
166656719.cpp,code/1498/F/166656719.cpp,Code,cpp,text/x-c++,1008,0.98,0.0,,,,,,,,,,73,972,1,40
138521529.java,code/1499/A/138521529.java,Code,java,text/x-java-source,586,0.57,0.0,,,,,,,,,,40,566,0,21
138524095.java,code/1499/A/138524095.java,Code,java,text/x-java-source,656,0.64,0.0,,,,,,,,,,46,633,0,24
140424884.java,code/1499/A/140424884.java,Code,java,text/x-java-source,925,0.9,0.0,,,,,,,,,,72,889,3,42
143878739.java,code/1499/A/143878739.java,Code,java,text/x-java-source,4353,4.25,0.0,,,,,,,,,,376,4165,18,218
145356912.java,code/1499/A/145356912.java,Code,java,text/x-java-source,6588,6.43,0.01,,,,,,,,,,475,6351,1,270
146466937.java,code/1499/A/146466937.java,Code,java,text/x-java-source,3736,3.65,0.0,,,,,,,,,,281,3596,3,155
148230397.java,code/1499/A/148230397.java,Code,java,text/x-java-source,569,0.56,0.0,,,,,,,,,,23,547,0,2
148245462.java,code/1499/A/148245462.java,Code,java,text/x-java-source,596,0.58,0.0,,,,,,,,,,51,571,0,29
148952183.java,code/1499/A/148952183.java,Code,java,text/x-java-source,636,0.62,0.0,,,,,,,,,,58,607,0,33
155773772.java,code/1499/A/155773772.java,Code,java,text/x-java-source,2960,2.89,0.0,,,,,,,,,,116,2844,5,22
158117268.py,code/1499/A/158117268.py,Code,py,text/x-python,594,0.58,0.0,,,,,,,,,,63,563,0,41
158407059.java,code/1499/A/158407059.java,Code,java,text/x-java-source,1747,1.71,0.0,,,,,,,,,,147,1674,0,86
158973801.py,code/1499/A/158973801.py,Code,py,text/x-python,218,0.21,0.0,,,,,,,,,,15,211,0,7
159309854.py,code/1499/A/159309854.py,Code,py,text/x-python,112,0.11,0.0,,,,,,,,,,5,110,0,2
159465903.py,code/1499/A/159465903.py,Code,py,text/x-python,403,0.39,0.0,,,,,,,,,,48,379,0,24
159469164.py,code/1499/A/159469164.py,Code,py,text/x-python,745,0.73,0.0,,,,,,,,,,67,712,0,34
159668483.java,code/1499/A/159668483.java,Code,java,text/x-java-source,1200,1.17,0.0,,,,,,,,,,101,1150,3,59
159716047.py,code/1499/A/159716047.py,Code,py,text/x-python,457,0.45,0.0,,,,,,,,,,24,434,2,4
160244122.py,code/1499/A/160244122.py,Code,py,text/x-python,20464,19.98,0.02,,,,,,,,,,1491,19719,126,925
161352876.java,code/1499/A/161352876.java,Code,java,text/x-java-source,3926,3.83,0.0,,,,,,,,,,295,3779,2,162
162318541.py,code/1499/A/162318541.py,Code,py,text/x-python,112,0.11,0.0,,,,,,,,,,5,110,0,2
162637009.py,code/1499/A/162637009.py,Code,py,text/x-python,468,0.46,0.0,,,,,,,,,,32,452,0,16
162819866.java,code/1499/A/162819866.java,Code,java,text/x-java-source,7254,7.08,0.01,,,,,,,,,,593,6958,3,314
164877880.cpp,code/1499/A/164877880.cpp,Code,cpp,text/x-c++,767,0.75,0.0,,,,,,,,,,29,739,3,1
164921973.cpp,code/1499/A/164921973.cpp,Code,cpp,text/x-c++,995,0.97,0.0,,,,,,,,,,64,963,8,33
165051000.cpp,code/1499/A/165051000.cpp,Code,cpp,text/x-c++,3869,3.78,0.0,,,,,,,,,,417,3661,31,230
165442153.java,code/1499/A/165442153.java,Code,java,text/x-java-source,3073,3.0,0.0,,,,,,,,,,350,2898,12,233
165840306.cpp,code/1499/A/165840306.cpp,Code,cpp,text/x-c++,597,0.58,0.0,,,,,,,,,,70,562,5,38
166032422.py,code/1499/A/166032422.py,Code,py,text/x-python,268,0.26,0.0,,,,,,,,,,19,259,0,9
166032673.py,code/1499/A/166032673.py,Code,py,text/x-python,164,0.16,0.0,,,,,,,,,,1,164,0,0
166223129.cpp,code/1499/A/166223129.cpp,Code,cpp,text/x-c++,2734,2.67,0.0,,,,,,,,,,118,2675,11,68
166231432.cpp,code/1499/A/166231432.cpp,Code,cpp,text/x-c++,674,0.66,0.0,,,,,,,,,,103,623,5,64
166411275.cpp,code/1499/A/166411275.cpp,Code,cpp,text/x-c++,436,0.43,0.0,,,,,,,,,,38,417,2,20
166446926.py,code/1499/A/166446926.py,Code,py,text/x-python,2459,2.4,0.0,,,,,,,,,,138,2390,4,76
166460276.cpp,code/1499/A/166460276.cpp,Code,cpp,text/x-c++,1281,1.25,0.0,,,,,,,,,,123,1220,17,68
166792430.cpp,code/1499/A/166792430.cpp,Code,cpp,text/x-c++,3095,3.02,0.0,,,,,,,,,,185,3003,38,105
167115867.cpp,code/1499/A/167115867.cpp,Code,cpp,text/x-c++,2610,2.55,0.0,,,,,,,,,,224,2498,21,126
167134290.cpp,code/1499/A/167134290.cpp,Code,cpp,text/x-c++,1829,1.79,0.0,,,,,,,,,,190,1734,25,111
167154676.cpp,code/1499/A/167154676.cpp,Code,cpp,text/x-c++,1398,1.37,0.0,,,,,,,,,,111,1343,19,55
167227069.py,code/1499/A/167227069.py,Code,py,text/x-python,491,0.48,0.0,,,,,,,,,,30,462,0,2
167409908.cpp,code/1499/A/167409908.cpp,Code,cpp,text/x-c++,361,0.35,0.0,,,,,,,,,,21,341,1,2
167410050.cpp,code/1499/A/167410050.cpp,Code,cpp,text/x-c++,353,0.34,0.0,,,,,,,,,,39,334,1,20
167553632.py,code/1499/A/167553632.py,Code,py,text/x-python,217,0.21,0.0,,,,,,,,,,13,211,0,6
167581220.py,code/1499/A/167581220.py,Code,py,text/x-python,323,0.32,0.0,,,,,,,,,,26,310,0,13
167635590.cpp,code/1499/A/167635590.cpp,Code,cpp,text/x-c++,1057,1.03,0.0,,,,,,,,,,93,1011,25,46
152859703.java,code/1499/B/152859703.java,Code,java,text/x-java-source,1057,1.03,0.0,,,,,,,,,,51,1032,6,25
152937992.java,code/1499/B/152937992.java,Code,java,text/x-java-source,7018,6.85,0.01,,,,,,,,,,466,6785,2,290
153291548.java,code/1499/B/153291548.java,Code,java,text/x-java-source,668,0.65,0.0,,,,,,,,,,45,646,0,22
153291666.java,code/1499/B/153291666.java,Code,java,text/x-java-source,669,0.65,0.0,,,,,,,,,,45,647,0,22
153730421.java,code/1499/B/153730421.java,Code,java,text/x-java-source,9668,9.44,0.01,,,,,,,,,,706,9315,3,412
153741737.java,code/1499/B/153741737.java,Code,java,text/x-java-source,755,0.74,0.0,,,,,,,,,,50,730,0,30
154005708.java,code/1499/B/154005708.java,Code,java,text/x-java-source,9293,9.08,0.01,,,,,,,,,,693,8947,15,395
155859477.java,code/1499/B/155859477.java,Code,java,text/x-java-source,4180,4.08,0.0,,,,,,,,,,274,4043,7,152
156989016.java,code/1499/B/156989016.java,Code,java,text/x-java-source,5280,5.16,0.01,,,,,,,,,,611,4975,12,410
157634473.java,code/1499/B/157634473.java,Code,java,text/x-java-source,871,0.85,0.0,,,,,,,,,,29,843,0,9
157895099.java,code/1499/B/157895099.java,Code,java,text/x-java-source,496,0.48,0.0,,,,,,,,,,33,480,0,16
157966202.py,code/1499/B/157966202.py,Code,py,text/x-python,384,0.38,0.0,,,,,,,,,,23,373,0,11
158117588.py,code/1499/B/158117588.py,Code,py,text/x-python,699,0.68,0.0,,,,,,,,,,71,664,0,45
158824405.py,code/1499/B/158824405.py,Code,py,text/x-python,231,0.23,0.0,,,,,,,,,,18,222,0,9
159285324.py,code/1499/B/159285324.py,Code,py,text/x-python,403,0.39,0.0,,,,,,,,,,27,390,0,13
159716788.py,code/1499/B/159716788.py,Code,py,text/x-python,931,0.91,0.0,,,,,,,,,,47,885,2,7
160245294.py,code/1499/B/160245294.py,Code,py,text/x-python,20572,20.09,0.02,,,,,,,,,,1503,19821,127,931
160700291.py,code/1499/B/160700291.py,Code,py,text/x-python,500,0.49,0.0,,,,,,,,,,21,479,2,1
160726366.java,code/1499/B/160726366.java,Code,java,text/x-java-source,3832,3.74,0.0,,,,,,,,,,283,3691,11,173
161562481.py,code/1499/B/161562481.py,Code,py,text/x-python,858,0.84,0.0,,,,,,,,,,66,825,0,34
161562530.py,code/1499/B/161562530.py,Code,py,text/x-python,855,0.83,0.0,,,,,,,,,,65,823,0,33
162627930.java,code/1499/B/162627930.java,Code,java,text/x-java-source,1021,1.0,0.0,,,,,,,,,,51,996,0,25
163344945.py,code/1499/B/163344945.py,Code,py,text/x-python,179,0.17,0.0,,,,,,,,,,13,173,0,6
164897045.py,code/1499/B/164897045.py,Code,py,text/x-python,1058,1.03,0.0,,,,,,,,,,73,1022,1,44
164993621.java,code/1499/B/164993621.java,Code,java,text/x-java-source,1063,1.04,0.0,,,,,,,,,,69,1029,3,41
165315906.py,code/1499/B/165315906.py,Code,py,text/x-python,108,0.11,0.0,,,,,,,,,,6,105,0,3
166417941.cpp,code/1499/B/166417941.cpp,Code,cpp,text/x-c++,1331,1.3,0.0,,,,,,,,,,116,1273,13,61
166419297.cpp,code/1499/B/166419297.cpp,Code,cpp,text/x-c++,1060,1.04,0.0,,,,,,,,,,92,1014,13,49
166444872.py,code/1499/B/166444872.py,Code,py,text/x-python,306,0.3,0.0,,,,,,,,,,31,291,0,15
166447236.py,code/1499/B/166447236.py,Code,py,text/x-python,2822,2.76,0.0,,,,,,,,,,166,2739,14,91
166673831.cpp,code/1499/B/166673831.cpp,Code,cpp,text/x-c++,1529,1.49,0.0,,,,,,,,,,154,1452,20,95
166691859.cpp,code/1499/B/166691859.cpp,Code,cpp,text/x-c++,1566,1.53,0.0,,,,,,,,,,115,1509,8,64
166729919.java,code/1499/B/166729919.java,Code,java,text/x-java-source,1455,1.42,0.0,,,,,,,,,,169,1371,0,89
166793296.cpp,code/1499/B/166793296.cpp,Code,cpp,text/x-c++,3547,3.46,0.0,,,,,,,,,,227,3434,38,126
166826675.cpp,code/1499/B/166826675.cpp,Code,cpp,text/x-c++,645,0.63,0.0,,,,,,,,,,35,610,3,6
166924291.cpp,code/1499/B/166924291.cpp,Code,cpp,text/x-c++,610,0.6,0.0,,,,,,,,,,47,587,9,25
166927346.cpp,code/1499/B/166927346.cpp,Code,cpp,text/x-c++,777,0.76,0.0,,,,,,,,,,35,743,4,0
167024246.cpp,code/1499/B/167024246.cpp,Code,cpp,text/x-c++,1075,1.05,0.0,,,,,,,,,,82,1034,10,41
167132433.cpp,code/1499/B/167132433.cpp,Code,cpp,text/x-c++,501,0.49,0.0,,,,,,,,,,59,472,1,32
167157141.cpp,code/1499/B/167157141.cpp,Code,cpp,text/x-c++,1994,1.95,0.0,,,,,,,,,,173,1908,19,86
167179710.cpp,code/1499/B/167179710.cpp,Code,cpp,text/x-c++,637,0.62,0.0,,,,,,,,,,71,602,5,40
167510618.cpp,code/1499/B/167510618.cpp,Code,cpp,text/x-c++,988,0.96,0.0,,,,,,,,,,92,942,3,51
167551456.cpp,code/1499/B/167551456.cpp,Code,cpp,text/x-c++,684,0.67,0.0,,,,,,,,,,75,647,2,39
167552972.py,code/1499/B/167552972.py,Code,py,text/x-python,1281,1.25,0.0,,,,,,,,,,78,1204,0,2
167586307.cpp,code/1499/B/167586307.cpp,Code,cpp,text/x-c++,278,0.27,0.0,,,,,,,,,,29,264,1,16
147852473.java,code/1499/C/147852473.java,Code,java,text/x-java-source,1087,1.06,0.0,,,,,,,,,,136,1019,0,76
148093656.java,code/1499/C/148093656.java,Code,java,text/x-java-source,1828,1.79,0.0,,,,,,,,,,119,1751,0,64
148791021.java,code/1499/C/148791021.java,Code,java,text/x-java-source,22536,22.01,0.02,,,,,,,,,,1471,21801,31,827
149661367.java,code/1499/C/149661367.java,Code,java,text/x-java-source,4059,3.96,0.0,,,,,,,,,,335,3892,0,178
149937688.java,code/1499/C/149937688.java,Code,java,text/x-java-source,10662,10.41,0.01,,,,,,,,,,468,10428,8,262
150943870.java,code/1499/C/150943870.java,Code,java,text/x-java-source,8644,8.44,0.01,,,,,,,,,,846,8221,8,474
151484838.java,code/1499/C/151484838.java,Code,java,text/x-java-source,4951,4.83,0.0,,,,,,,,,,377,4763,40,229
154000905.java,code/1499/C/154000905.java,Code,java,text/x-java-source,9617,9.39,0.01,,,,,,,,,,707,9264,15,403
155009146.java,code/1499/C/155009146.java,Code,java,text/x-java-source,7812,7.63,0.01,,,,,,,,,,592,7516,8,338
155200086.java,code/1499/C/155200086.java,Code,java,text/x-java-source,1044,1.02,0.0,,,,,,,,,,62,1013,0,32
157000802.java,code/1499/C/157000802.java,Code,java,text/x-java-source,6576,6.42,0.01,,,,,,,,,,426,6363,2,226
158119257.py,code/1499/C/158119257.py,Code,py,text/x-python,966,0.94,0.0,,,,,,,,,,95,919,0,58
158582242.py,code/1499/C/158582242.py,Code,py,text/x-python,896,0.88,0.0,,,,,,,,,,77,851,1,44
159189991.py,code/1499/C/159189991.py,Code,py,text/x-python,2974,2.9,0.0,,,,,,,,,,190,2879,17,107
159718885.py,code/1499/C/159718885.py,Code,py,text/x-python,880,0.86,0.0,,,,,,,,,,42,839,2,8
160038306.py,code/1499/C/160038306.py,Code,py,text/x-python,665,0.65,0.0,,,,,,,,,,48,641,1,24
160152655.java,code/1499/C/160152655.java,Code,java,text/x-java-source,49819,48.65,0.05,,,,,,,,,,3293,48173,22,1895
160701283.py,code/1499/C/160701283.py,Code,py,text/x-python,511,0.5,0.0,,,,,,,,,,23,488,0,1
160750694.py,code/1499/C/160750694.py,Code,py,text/x-python,8220,8.03,0.01,,,,,,,,,,293,7928,16,35
161372850.py,code/1499/C/161372850.py,Code,py,text/x-python,2410,2.35,0.0,,,,,,,,,,141,2340,0,78
162251600.py,code/1499/C/162251600.py,Code,py,text/x-python,430,0.42,0.0,,,,,,,,,,32,414,0,17
162654847.java,code/1499/C/162654847.java,Code,java,text/x-java-source,10218,9.98,0.01,,,,,,,,,,712,9862,0,415
163175393.py,code/1499/C/163175393.py,Code,py,text/x-python,546,0.53,0.0,,,,,,,,,,58,517,1,35
164870461.cpp,code/1499/C/164870461.cpp,Code,cpp,text/x-c++,956,0.93,0.0,,,,,,,,,,99,907,3,56
164898679.java,code/1499/C/164898679.java,Code,java,text/x-java-source,9124,8.91,0.01,,,,,,,,,,750,8749,2,415
165062666.py,code/1499/C/165062666.py,Code,py,text/x-python,751,0.73,0.0,,,,,,,,,,73,715,0,44
165079769.cpp,code/1499/C/165079769.cpp,Code,cpp,text/x-c++,6397,6.25,0.01,,,,,,,,,,331,6232,44,190
165359503.cpp,code/1499/C/165359503.cpp,Code,cpp,text/x-c++,10495,10.25,0.01,,,,,,,,,,960,10015,119,567
165449537.cpp,code/1499/C/165449537.cpp,Code,cpp,text/x-c++,949,0.93,0.0,,,,,,,,,,89,905,6,46
165628440.py,code/1499/C/165628440.py,Code,py,text/x-python,813,0.79,0.0,,,,,,,,,,55,786,2,27
165907173.cpp,code/1499/C/165907173.cpp,Code,cpp,text/x-c++,1935,1.89,0.0,,,,,,,,,,88,1832,24,9
166142146.cpp,code/1499/C/166142146.cpp,Code,cpp,text/x-c++,4378,4.28,0.0,,,,,,,,,,275,4241,44,145
166181710.java,code/1499/C/166181710.java,Code,java,text/x-java-source,4378,4.28,0.0,,,,,,,,,,345,4206,2,192
166220566.py,code/1499/C/166220566.py,Code,py,text/x-python,667,0.65,0.0,,,,,,,,,,60,637,0,36
166249371.cpp,code/1499/C/166249371.cpp,Code,cpp,text/x-c++,2622,2.56,0.0,,,,,,,,,,181,2532,24,91
166448096.py,code/1499/C/166448096.py,Code,py,text/x-python,3387,3.31,0.0,,,,,,,,,,204,3285,27,110
166448391.cpp,code/1499/C/166448391.cpp,Code,cpp,text/x-c++,1889,1.84,0.0,,,,,,,,,,130,1824,7,79
166448740.cpp,code/1499/C/166448740.cpp,Code,cpp,text/x-c++,2093,2.04,0.0,,,,,,,,,,160,2013,7,95
166794729.cpp,code/1499/C/166794729.cpp,Code,cpp,text/x-c++,3395,3.32,0.0,,,,,,,,,,215,3288,38,120
167113570.cpp,code/1499/C/167113570.cpp,Code,cpp,text/x-c++,1538,1.5,0.0,,,,,,,,,,95,1491,3,47
167579784.cpp,code/1499/C/167579784.cpp,Code,cpp,text/x-c++,787,0.77,0.0,,,,,,,,,,72,751,2,37
167597172.cpp,code/1499/C/167597172.cpp,Code,cpp,text/x-c++,925,0.9,0.0,,,,,,,,,,47,902,1,23
167656510.cpp,code/1499/C/167656510.cpp,Code,cpp,text/x-c++,1481,1.45,0.0,,,,,,,,,,111,1426,19,63
167731076.cpp,code/1499/C/167731076.cpp,Code,cpp,text/x-c++,711,0.69,0.0,,,,,,,,,,38,673,6,3
167750316.py,code/1499/C/167750316.py,Code,py,text/x-python,828,0.81,0.0,,,,,,,,,,61,798,0,36
111828425.java,code/1499/D/111828425.java,Code,java,text/x-java-source,3851,3.76,0.0,,,,,,,,,,321,3691,1,165
112342707.java,code/1499/D/112342707.java,Code,java,text/x-java-source,2557,2.5,0.0,,,,,,,,,,152,2481,0,85
113111430.java,code/1499/D/113111430.java,Code,java,text/x-java-source,9403,9.18,0.01,,,,,,,,,,700,9053,0,407
113424991.java,code/1499/D/113424991.java,Code,java,text/x-java-source,6959,6.8,0.01,,,,,,,,,,262,6698,1,39
118136579.java,code/1499/D/118136579.java,Code,java,text/x-java-source,2259,2.21,0.0,,,,,,,,,,155,2182,9,89
123225352.py,code/1499/D/123225352.py,Code,py,text/x-python,621,0.61,0.0,,,,,,,,,,47,598,0,26
123544198.py,code/1499/D/123544198.py,Code,py,text/x-python,960,0.94,0.0,,,,,,,,,,51,935,3,27
126450283.py,code/1499/D/126450283.py,Code,py,text/x-python,7513,7.34,0.01,,,,,,,,,,609,7209,9,403
128818468.java,code/1499/D/128818468.java,Code,java,text/x-java-source,9147,8.93,0.01,,,,,,,,,,682,8740,4,365
128818705.java,code/1499/D/128818705.java,Code,java,text/x-java-source,9146,8.93,0.01,,,,,,,,,,682,8739,4,365
132394856.java,code/1499/D/132394856.java,Code,java,text/x-java-source,2391,2.33,0.0,,,,,,,,,,205,2289,0,104
135334955.py,code/1499/D/135334955.py,Code,py,text/x-python,4517,4.41,0.0,,,,,,,,,,271,4382,9,154
136772369.java,code/1499/D/136772369.java,Code,java,text/x-java-source,1821,1.78,0.0,,,,,,,,,,142,1750,0,81
140971603.java,code/1499/D/140971603.java,Code,java,text/x-java-source,2171,2.12,0.0,,,,,,,,,,111,2116,0,58
145360731.java,code/1499/D/145360731.java,Code,java,text/x-java-source,7220,7.05,0.01,,,,,,,,,,523,6959,1,300
148663486.java,code/1499/D/148663486.java,Code,java,text/x-java-source,1526,1.49,0.0,,,,,,,,,,125,1464,0,89
149578033.py,code/1499/D/149578033.py,Code,py,text/x-python,547,0.53,0.0,,,,,,,,,,39,528,0,19
149578054.py,code/1499/D/149578054.py,Code,py,text/x-python,665,0.65,0.0,,,,,,,,,,53,639,0,30
149767710.java,code/1499/D/149767710.java,Code,java,text/x-java-source,2724,2.66,0.0,,,,,,,,,,93,2631,4,14
150631968.py,code/1499/D/150631968.py,Code,py,text/x-python,991,0.97,0.0,,,,,,,,,,79,952,0,41
152893438.py,code/1499/D/152893438.py,Code,py,text/x-python,758,0.74,0.0,,,,,,,,,,66,725,0,41
152893550.py,code/1499/D/152893550.py,Code,py,text/x-python,842,0.82,0.0,,,,,,,,,,74,805,0,46
152893605.py,code/1499/D/152893605.py,Code,py,text/x-python,755,0.74,0.0,,,,,,,,,,66,722,0,41
152893984.py,code/1499/D/152893984.py,Code,py,text/x-python,2455,2.4,0.0,,,,,,,,,,162,2374,0,99
159304208.java,code/1499/D/159304208.java,Code,java,text/x-java-source,3605,3.52,0.0,,,,,,,,,,293,3459,2,179
159945946.py,code/1499/D/159945946.py,Code,py,text/x-python,1207,1.18,0.0,,,,,,,,,,60,1147,0,11
160708233.py,code/1499/D/160708233.py,Code,py,text/x-python,621,0.61,0.0,,,,,,,,,,31,590,2,3
165457999.cpp,code/1499/D/165457999.cpp,Code,cpp,text/x-c++,969,0.95,0.0,,,,,,,,,,43,926,1,2
165782590.cpp,code/1499/D/165782590.cpp,Code,cpp,text/x-c++,2705,2.64,0.0,,,,,,,,,,235,2588,22,133
165812903.cpp,code/1499/D/165812903.cpp,Code,cpp,text/x-c++,4462,4.36,0.0,,,,,,,,,,255,4335,41,128
165813743.cpp,code/1499/D/165813743.cpp,Code,cpp,text/x-c++,5164,5.04,0.0,,,,,,,,,,310,5009,41,168
166107770.cpp,code/1499/D/166107770.cpp,Code,cpp,text/x-c++,2011,1.96,0.0,,,,,,,,,,199,1910,32,115
166149046.cpp,code/1499/D/166149046.cpp,Code,cpp,text/x-c++,1432,1.4,0.0,,,,,,,,,,126,1369,3,63
166453689.cpp,code/1499/D/166453689.cpp,Code,cpp,text/x-c++,2721,2.66,0.0,,,,,,,,,,221,2611,11,126
